campaña,franja,tasa_conversion
A,noche,2.9791737271102967
A,noche,1.3852252027737917
A,noche,2.248349611618261
A,noche,1.7673447716099733
A,noche,1.9470258228479322
A,noche,3.3221716735085174
A,noche,1.2485148358024234
A,noche,2.1268698307472866
A,noche,2.233846585882717
A,noche,2.5428931624696736
A,noche,2.048991576735448
A,noche,2.154025269752051
A,noche,1.8041757162891043
A,noche,2.134563470622554
A,noche,1.8284038622512948
A,noche,2.3107859449280252
A,noche,1.815194831978183
A,noche,2.1885501969510934
A,noche,1.985368593157511
A,noche,2.5630251253860843
A,noche,1.974303138205757
A,noche,1.1134837658965593
A,noche,2.630960750356996
A,noche,1.5471338495686906
A,noche,1.6731168306755901
A,noche,1.702169352978254
A,noche,2.6872190465854087
A,noche,0.9321628930106522
A,noche,3.568874266829997
A,noche,2.5280284045330257
A,noche,2.1116194570645797
A,noche,1.9725529996918567
A,noche,2.1427770374288286
A,noche,2.260561214189669
A,noche,2.3226077929750284
A,noche,2.277802233001724
A,noche,2.044790340627624
A,noche,1.901330789846337
A,noche,1.9243633581732442
A,noche,1.9025458598236595
A,noche,2.5668850484335324
A,noche,2.296778361140431
A,noche,0.5298056826678599
A,noche,2.3279503882648807
A,noche,2.0973680973593876
A,noche,1.9906456217770514
A,noche,1.805740773455557
A,noche,2.5620563599930066
A,noche,2.473763231061429
A,noche,1.6135611660881954
A,noche,2.2035261435622675
A,noche,1.514171632729357
A,noche,1.3101909176055346
A,noche,1.6866413877050175
A,noche,2.4311967361913793
A,noche,2.4765625226880434
A,noche,2.2565427100486466
A,noche,2.3625478934239985
A,noche,2.2580891435574793
A,noche,1.6792592023885238
A,noche,2.2159612723369704
A,noche,2.400204762613841
A,noche,2.377145664906787
A,noche,2.5944566857373212
A,noche,2.354151923600532
A,noche,2.1757241037707913
A,noche,2.535075119158214
A,noche,1.9867393703754699
A,noche,1.559062674386141
A,noche,1.918466518028118
A,noche,1.6275486775967756
A,noche,1.6624108625128091
A,noche,1.927740664642241
A,noche,1.6037900395000193
A,noche,1.8460192351804798
A,noche,1.053192666523107
A,noche,2.106646853686469
A,noche,2.000602737681112
A,noche,1.5914556844659047
A,noche,2.3296228342162024
A,noche,2.468785068813279
A,noche,1.196220067815513
A,noche,1.618637610716893
A,noche,1.6154288251063509
A,noche,1.5300484494455677
A,noche,2.4147374209658743
A,noche,1.9030869306135982
A,noche,1.8677425793446947
A,noche,0.9980688177966233
A,noche,2.3177090151046134
A,noche,1.3803708025732637
A,noche,2.029966315133164
A,noche,2.1386884689790957
A,noche,2.6803292979193256
A,noche,1.345589800440444
A,noche,0.49024392208958734
A,noche,2.0919247723768475
A,noche,2.900255590755427
A,noche,2.6194731764697186
A,noche,2.104829707637313
A,noche,1.7541819071839764
A,noche,2.403561298318655
A,noche,1.5132269001477656
A,noche,2.2381788846781094
A,noche,2.2527350795833136
A,noche,2.53010495374944
A,noche,3.3798300194555386
A,noche,2.1962079835893835
A,noche,1.7455181871462506
A,noche,1.9872128439040029
A,noche,1.1154620475554409
A,noche,1.652643434455471
A,noche,1.795358780943448
A,noche,1.7379558010327036
A,noche,2.076177436016861
A,noche,1.5887900338088996
A,noche,2.5605153336622357
A,noche,2.0001035324590983
A,noche,1.9953498394306928
A,noche,1.836052641743541
A,noche,2.0775953419294897
A,noche,2.4125491323338175
A,noche,1.56643489214455
A,noche,1.6709417554623718
A,noche,1.8481369856116676
A,noche,1.3270645382633925
A,noche,1.590371070139251
A,noche,1.7618895632276705
A,noche,2.4371945903563637
A,noche,2.1312806645009625
A,noche,2.096794955683772
A,noche,2.425448981083986
A,noche,1.9313141058003016
A,noche,2.195232424964445
A,noche,1.9483891235337518
A,noche,2.1326811746998144
A,noche,1.708620671194209
A,noche,0.7805914208617855
A,noche,1.932860418906848
A,noche,2.7113740680499703
A,noche,2.463107701120796
A,noche,2.4826987422955855
A,noche,2.618065360903109
A,noche,2.0443287954807188
A,noche,2.098657853702798
A,noche,1.691174052282825
A,noche,1.841963571986475
A,noche,2.307885574885571
A,noche,2.601942218584408
A,noche,1.9302768621595003
A,noche,1.7749053675742943
A,noche,2.000263979428299
A,noche,2.3006033744645573
A,noche,1.278072591933229
A,noche,0.8519095234313809
A,noche,1.7247315752542083
A,noche,1.3896437870429206
A,noche,1.7459299011763445
A,noche,1.9261098405912642
A,noche,1.7733757954884932
A,noche,2.7262337672353727
A,noche,2.16337238230116
A,noche,2.1502371798054143
A,noche,2.311103572021701
A,noche,1.4305834411096154
A,noche,2.5195558937101343
A,noche,1.9621178567322701
A,noche,2.335240308620606
A,noche,1.4640713834799222
A,noche,1.223120616991968
A,noche,2.408944829012514
A,noche,2.188204763048758
A,noche,1.5489742228212449
A,noche,1.5651684593626527
A,noche,2.562717392207385
A,noche,1.405294053566336
A,noche,2.8213364766279816
A,noche,1.5496896326760656
A,noche,2.3191959628041916
A,noche,1.8356907621255076
A,noche,2.3015937155411716
A,noche,1.7279429989429036
A,noche,1.918603546963853
A,noche,2.0204595876978604
A,noche,1.4989062721092636
A,noche,2.370412172710063
A,noche,1.7433932167642074
A,noche,1.8857000423299908
A,noche,1.5028253126957438
A,noche,0.7188331706023448
A,noche,1.9044861186999156
A,noche,3.206307710806458
A,noche,2.3923021439490118
A,noche,1.9903698101328027
A,noche,1.868554585395866
A,noche,2.011232946406023
A,noche,2.273559557587605
A,noche,1.4095935923455776
A,noche,2.557160847334436
A,noche,2.357690657720622
A,noche,2.3590928628539674
A,noche,2.219237869404864
A,noche,2.009808328846995
A,noche,2.33643061798341
A,noche,2.295907066870689
A,noche,1.8229796445294881
A,noche,1.7131991135515494
A,noche,2.0509281476309935
A,noche,2.774510075747594
A,noche,1.3804464621730497
A,noche,1.26623736712378
A,noche,2.0823804206182586
A,noche,2.025443850928009
A,noche,2.086670832185204
A,noche,2.1219765989542503
A,noche,1.8883988726825975
A,noche,2.744931719301041
A,noche,1.1995480107617422
A,noche,1.585751487609877
A,noche,1.9483726199254763
A,noche,1.1784055944229164
A,noche,1.9120727977839644
A,noche,2.830735082864009
A,noche,2.010443244147981
A,noche,2.115350452859342
A,noche,1.36991761741371
A,noche,1.6918192959802614
A,noche,1.8124018098380315
A,noche,1.841142451621883
A,noche,2.6408218975018842
A,noche,2.2788455303625623
A,noche,1.444271021531484
A,noche,2.1232523892160025
A,noche,2.2491108742483927
A,noche,2.570074519260633
A,noche,2.790270343284187
A,noche,1.4924529040860657
A,noche,1.5945712443948308
A,noche,1.3712110705426919
A,noche,1.8829900704465092
A,noche,2.2331791872231674
A,noche,2.493667258294551
A,noche,1.9620244881787385
A,noche,1.840076238372578
A,noche,2.07587899612437
A,noche,1.5824285491849885
A,noche,3.0447693608473867
A,noche,1.1961694864409707
A,noche,2.0923702894478624
A,noche,3.01180310961482
A,noche,2.003399922279999
A,noche,1.9049804824992527
A,noche,1.8212772885947863
A,noche,1.9098041591187962
A,noche,2.686424237338265
A,noche,0.8940690443352466
A,noche,2.7667168506481628
A,noche,1.2880214237749275
A,noche,1.8666738353827925
A,noche,1.785377789850669
A,noche,2.29427663488536
A,noche,1.2009378240581263
A,noche,2.2310863330409716
A,noche,3.012154811643426
A,noche,1.3184129977035948
A,noche,2.094853083805198
A,noche,1.6690089111016955
A,noche,2.2129436030965177
A,noche,2.0095738887078762
A,noche,1.6792565454778452
A,noche,2.243936142435537
A,noche,2.9021740548933717
A,noche,1.9045481041363506
A,noche,2.359878971074091
A,noche,1.3533635210644182
A,noche,1.5217818115909956
A,noche,2.236203138940189
A,noche,2.7420580142679825
A,noche,2.17780667439283
A,noche,1.8434709847384227
A,noche,1.999645702711677
A,noche,1.3747961330151413
A,noche,2.3022576631776834
A,noche,2.441166531161705
A,noche,1.7739548335834598
A,noche,1.7649789261202493
A,noche,2.132939114826024
A,noche,1.7816401319797022
A,noche,1.9669336926870888
A,noche,3.049860894583258
A,noche,1.8764871496270017
A,noche,1.8208299239893888
A,noche,1.6762290971824205
A,noche,2.3720959857499686
A,noche,1.9093879133909486
A,noche,1.675313480839287
A,noche,2.660652016136506
A,noche,2.7098015022568185
A,noche,1.6997882171306475
A,noche,1.0667300243196918
A,noche,2.503756844918461
A,noche,1.657685087119998
A,noche,2.3953127995813843
A,noche,1.0149480911440822
A,noche,2.4462986691496544
A,noche,1.3944140353596093
A,noche,2.365382059533262
A,noche,2.0071365339182172
A,noche,1.5230302903016777
A,noche,1.7964818435366097
A,noche,2.3431592284783505
A,noche,2.052947226557617
A,noche,2.292206490236242
A,noche,2.9882202922577425
A,noche,1.2178791941444742
A,noche,2.808606287484312
A,noche,2.0521779687616064
A,noche,1.550607975838436
A,noche,1.334843187130505
A,noche,1.9054398046114833
A,noche,2.46082505596223
A,noche,1.9362254398112329
A,noche,2.7555774651236735
A,noche,1.2744121549742204
A,noche,1.9939555260769728
A,noche,1.3738032777934404
A,noche,2.181815941312484
A,noche,2.44344369504865
A,noche,1.7896191031594735
A,noche,0.6978930716864329
A,noche,2.0994740733982473
A,noche,2.218369275866755
A,noche,2.202147377480849
A,noche,2.617891095911077
A,noche,1.4644731601754755
A,noche,2.340108052725225
A,noche,2.5962537562389874
A,noche,1.1107062079967416
A,noche,2.1598259129594886
A,noche,1.7479100844961644
A,noche,1.959238663449177
A,noche,2.173838241769168
A,noche,1.7563857179432238
A,noche,1.6621459604191942
A,noche,2.017076208744012
A,noche,1.4563770305685986
A,noche,1.4570874355574073
A,noche,2.339686641478252
A,noche,1.425602982420672
A,noche,2.333156250454606
A,noche,2.2312956464269758
A,noche,1.1370966356047016
A,noche,1.6612176738321724
A,noche,2.5970547015236862
A,noche,1.5094172344301593
A,noche,1.7677978688453062
A,noche,2.2310304466259483
A,noche,2.3916952546412977
A,noche,1.8742305569777522
A,noche,1.7012449026541792
A,noche,2.711184930849254
A,noche,2.8694498318987893
A,noche,2.4894290253908977
A,noche,2.042659071282512
A,noche,1.595867139179537
A,noche,1.5847777967217174
A,noche,2.2612570526328786
A,noche,2.209199110444342
A,noche,2.700799296473215
A,noche,2.3252250462680695
A,noche,1.2484598491200911
A,noche,2.525973808861459
A,noche,1.5009696863427935
A,noche,1.8080143640238242
A,noche,2.125100103125847
A,noche,2.9978337448919823
A,noche,3.5549592780026806
A,noche,2.3033615295680914
A,noche,1.908401690639806
A,noche,2.267252824240275
A,noche,2.443827712936918
A,noche,1.8396661872214042
A,noche,2.897605677956161
A,noche,2.115035379595701
A,noche,2.2488715445456973
A,noche,2.3329621260272306
A,noche,2.2107933053072277
A,noche,2.419470250234806
A,noche,1.6913734067265385
A,noche,1.7208491230269847
A,noche,1.4499228835141524
A,noche,2.2197506153101134
A,noche,2.389468251756057
A,noche,2.228886433075943
A,noche,2.8372462166737686
A,noche,1.9972019905854768
A,noche,2.3343708277962563
A,noche,1.4541495619303428
A,noche,1.8064501487627995
A,noche,2.3477688787828885
A,noche,2.424551055371572
A,noche,1.8530165261679088
A,noche,1.9642003740709666
A,noche,1.2410631266595953
A,noche,1.8214853995966953
A,noche,2.445191581759893
A,noche,2.287602508053283
A,noche,2.250332860690605
A,noche,2.02488684359048
A,noche,2.0035315793140884
A,noche,1.6698394302632764
A,noche,2.3494142101012674
A,noche,2.210486472194695
A,noche,2.2460094239963997
A,noche,1.7369825786662099
A,noche,0.9233285400643778
A,noche,2.5485763558768477
A,noche,1.7605812719957978
A,noche,1.5686121179784398
A,noche,2.346739455956997
A,noche,1.8039936800404353
A,noche,2.529968192023311
A,noche,2.3085029747883485
A,noche,2.3417846616002387
A,noche,1.3170221443997328
A,noche,2.6059719926932003
A,noche,2.130625265616928
A,noche,1.8153614303768983
A,noche,2.0716942336711255
A,noche,1.11188238355084
A,noche,2.2043264057403356
A,noche,1.485314245908964
A,noche,1.3236648570782328
A,noche,1.2388204068910544
A,noche,2.556344187494963
A,noche,1.6853683031536058
A,noche,2.76686385495825
A,noche,1.732099268473851
A,noche,1.1463210212035266
A,noche,1.4417377800256705
A,noche,2.617905810003469
A,noche,1.9220509110316661
A,noche,1.7258563517546994
A,noche,2.080009112926394
A,noche,2.2508913680837725
A,noche,2.5586994079512304
A,noche,2.724249614946463
A,noche,1.8201156771054572
A,noche,1.3369761569589809
A,noche,1.793267419438362
A,noche,2.130140253291443
A,noche,1.5181205368946946
A,noche,1.5214245425524786
A,noche,2.1718939407749427
A,noche,1.9756738242147744
A,noche,2.016398497705793
A,noche,1.6207523326499653
A,noche,1.8847996428971163
A,noche,1.5378834278658478
A,noche,2.4450992055623932
A,noche,2.5176246673618765
A,noche,1.076906068880953
A,noche,1.5352445699037949
A,noche,1.2517353724549605
A,noche,1.674988032796551
A,noche,1.9582810151048196
A,noche,1.275177390150735
A,noche,1.5390700934373434
A,noche,1.4980213139592506
A,noche,2.1036336646994718
A,noche,2.0346721685181253
B,mañana,2.6391312233313733
B,mañana,3.088410436069699
B,mañana,2.7266599577063673
B,mañana,2.8641724448369734
B,mañana,3.8367260451492684
B,mañana,3.6702305258951737
B,mañana,2.3502093815362013
B,mañana,3.4148662089395874
B,mañana,3.405698277245796
B,mañana,2.425868355623691
B,mañana,3.4093888218774304
B,mañana,3.7689659592062763
B,mañana,2.438727596877793
B,mañana,2.5412485894928682
B,mañana,3.5088307334217514
B,mañana,3.135747655412824
B,mañana,3.2757381376197614
B,mañana,3.1702946082002486
B,mañana,3.195347960464072
B,mañana,2.3367639358444583
B,mañana,3.523658853310724
B,mañana,3.584794996213887
B,mañana,2.885304627965986
B,mañana,2.978261525093069
B,mañana,2.234446248722139
B,mañana,3.2571273780089176
B,mañana,3.286028720857072
B,mañana,2.9689044915003446
B,mañana,3.5621766799352512
B,mañana,2.8329613845100297
B,mañana,3.2823029629468
B,mañana,2.490167830653942
B,mañana,2.988223924562881
B,mañana,2.912822871048582
B,mañana,3.1126539610204706
B,mañana,2.815236535583321
B,mañana,2.934263702164166
B,mañana,3.413023585720753
B,mañana,2.781617881380891
B,mañana,2.1967114496306603
B,mañana,3.8747919521027105
B,mañana,3.6907270393452434
B,mañana,2.353868652447191
B,mañana,3.344853902622597
B,mañana,2.7485126147243286
B,mañana,3.1317436076655296
B,mañana,3.147112064506747
B,mañana,2.882796099841839
B,mañana,2.6081171672068018
B,mañana,2.6547294738418703
B,mañana,2.541904042259379
B,mañana,2.5840888958847774
B,mañana,2.9664108549753223
B,mañana,2.642120005444624
B,mañana,3.34102603285631
B,mañana,3.7436230776679635
B,mañana,2.7099733793149783
B,mañana,3.1197022502676885
B,mañana,3.249842555151467
B,mañana,3.236001135459637
B,mañana,3.0379776339580435
B,mañana,3.371341209179861
B,mañana,3.2411244763403286
B,mañana,2.381168788836351
B,mañana,3.4345780321946364
B,mañana,3.443645418633371
B,mañana,2.6183569479107094
B,mañana,3.018968917723801
B,mañana,3.3416644964055346
B,mañana,2.895343090210319
B,mañana,3.536489023883006
B,mañana,4.181936247309681
B,mañana,2.607006983682509
B,mañana,2.3094776984231125
B,mañana,3.1519092978024377
B,mañana,3.3607812525630716
B,mañana,2.8845668130776154
B,mañana,3.726630331660517
B,mañana,2.3306971001383756
B,mañana,3.3464593115158054
B,mañana,2.697069589620553
B,mañana,3.8596889531036482
B,mañana,3.996257676584059
B,mañana,2.6166717061083262
B,mañana,2.7252214320457098
B,mañana,3.429793943489901
B,mañana,2.8064346751052427
B,mañana,2.977294391033881
B,mañana,3.012694210271205
B,mañana,2.040163421901172
B,mañana,2.993081126952881
B,mañana,2.655136112967913
B,mañana,2.753438588800114
B,mañana,3.721816001734407
B,mañana,2.3717465528603716
B,mañana,3.4066025933739885
B,mañana,2.8605185348340956
B,mañana,2.8601199157520827
B,mañana,3.3951859480258557
B,mañana,3.170025647284445
B,mañana,3.2853064986097653
B,mañana,3.4840923302664306
B,mañana,2.834345808408339
B,mañana,2.693881632746125
B,mañana,2.457424736721101
B,mañana,2.5872947350105227
B,mañana,4.474547212654363
B,mañana,3.622339790368393
B,mañana,2.3244628168959895
B,mañana,2.338771021628215
B,mañana,3.240933030859246
B,mañana,3.2736323986889833
B,mañana,3.2744419176586823
B,mañana,2.872522103223151
B,mañana,2.9372728699985498
B,mañana,3.1639397620796785
B,mañana,3.0429465031466654
B,mañana,1.8903498136262324
B,mañana,2.885100184712403
B,mañana,2.574296782869843
B,mañana,3.087605709454256
B,mañana,4.492629501301705
B,mañana,3.1837408327371524
B,mañana,2.843235156913801
B,mañana,3.460900750988626
B,mañana,3.2413439436046065
B,mañana,3.2100472452259208
B,mañana,3.3034252966078355
B,mañana,4.0282717824147705
B,mañana,2.4345557823370423
B,mañana,3.236816038405727
B,mañana,2.5368094350092307
B,mañana,3.277756323171124
B,mañana,2.5406567442569528
B,mañana,2.791316593197458
B,mañana,2.8524550428810467
B,mañana,3.4879083596723546
B,mañana,3.459227221971207
B,mañana,2.377141311776808
B,mañana,3.0274670554999243
B,mañana,2.6452100726254137
B,mañana,2.3707475446623327
B,mañana,2.8914914747878147
B,mañana,2.8457586057720903
B,mañana,4.213358243172761
B,mañana,3.2164799126803483
B,mañana,2.3111912496228815
B,mañana,2.7176129979145287
B,mañana,3.510691647714699
B,mañana,4.0442213864349625
B,mañana,2.2070083438810206
B,mañana,2.0600378074304775
B,mañana,3.935482587685891
B,mañana,3.194807088685452
B,mañana,2.565853634061817
B,mañana,3.2673145430612176
B,mañana,1.6821261304915611
B,mañana,3.0016877532985804
B,mañana,3.1639105864215424
B,mañana,3.462135069768915
B,mañana,2.493052023853731
B,mañana,3.0428435807016796
B,mañana,2.537287686970206
B,mañana,3.1276918778371585
B,mañana,2.552326838818488
B,mañana,2.7959495804198897
B,mañana,2.5020923026048854
B,mañana,3.3255681209118286
B,mañana,3.4292255583283326
B,mañana,2.882689715021293
B,mañana,3.0191189974800143
B,mañana,2.275704292683228
B,mañana,2.8501616759966066
B,mañana,2.9748976914791276
B,mañana,4.310396545514988
B,mañana,2.4440164871129184
B,mañana,3.732088619376219
B,mañana,3.498429386732904
B,mañana,3.1403182022450684
B,mañana,3.8793102420975667
B,mañana,3.1860527363034317
B,mañana,3.194579597833964
B,mañana,2.973439673491227
B,mañana,3.6117844412093136
B,mañana,3.5482346169054417
B,mañana,2.687161356251894
B,mañana,2.3403764027006164
B,mañana,2.8985096813021713
B,mañana,2.5999807178011767
B,mañana,2.9682377126923223
B,mañana,3.6187190673420697
B,mañana,2.771349172456605
B,mañana,2.9785883093442127
B,mañana,3.0290113674041974
B,mañana,3.424215441102642
B,mañana,1.8765553330076974
B,mañana,2.6966498526173517
B,mañana,3.1056418461397364
B,mañana,3.6000394782134304
B,mañana,2.7540487762468975
B,mañana,2.061723646979063
B,mañana,3.3098557229830683
B,mañana,2.6823188055871854
B,mañana,2.405166670454819
B,mañana,2.687827305143388
B,mañana,2.907737321172075
B,mañana,2.6976276677308935
B,mañana,1.8972169714504654
B,mañana,3.448533098443566
B,mañana,3.637437520639361
B,mañana,3.3257609956697527
B,mañana,2.431157164787592
B,mañana,2.899254233026241
B,mañana,2.996739342385271
B,mañana,3.2993971947809553
B,mañana,3.3341702443590404
B,mañana,2.632913100610752
B,mañana,3.0409977782067803
B,mañana,3.2286402023076204
B,mañana,3.7279111610733833
B,mañana,3.3522532699123615
B,mañana,3.3945283436877594
B,mañana,3.0419133139646806
B,mañana,3.705229572601752
B,mañana,3.2048813979797486
B,mañana,2.5694560449132147
B,mañana,3.7016849850625952
B,mañana,3.348951636269514
B,mañana,2.7784779894357587
B,mañana,2.7602535163003785
B,mañana,3.148287772570381
B,mañana,3.2315923976337926
B,mañana,3.0986461328156034
B,mañana,3.1556543367214425
B,mañana,3.84997868728819
B,mañana,3.535771576117443
B,mañana,3.095317795632512
B,mañana,3.4706552903837418
B,mañana,2.4837380482362303
B,mañana,3.1989635249734043
B,mañana,3.904653174866555
B,mañana,2.890977052303813
B,mañana,2.5761830356904576
B,mañana,2.6739555557034698
B,mañana,2.455183481328806
B,mañana,2.6076190459361483
B,mañana,2.8147459507049857
B,mañana,2.297216490410679
B,mañana,3.0078091669748015
B,mañana,3.4511385868933235
B,mañana,2.5461219099265398
B,mañana,3.7596419618208845
B,mañana,3.2553960442637973
B,mañana,3.5152902928120286
B,mañana,2.6710827230739316
B,mañana,3.427262613533308
B,mañana,2.4540330498023435
B,mañana,3.4451237504182544
B,mañana,3.0859196698967657
B,mañana,3.276625609992392
B,mañana,2.412202697187574
B,mañana,2.552465078861698
B,mañana,3.2986141091266923
B,mañana,2.5258259978878996
B,mañana,3.2316031460495616
B,mañana,2.316431096769877
B,mañana,3.4240871063333342
B,mañana,2.3837383426157457
B,mañana,3.2761499688397615
B,mañana,3.3128154668230003
B,mañana,2.6516140907852126
B,mañana,3.2910132835423633
B,mañana,3.130221131666778
B,mañana,2.7305790719036307
B,mañana,2.495722657961896
B,mañana,2.0186871541637106
B,mañana,3.1748250236498468
B,mañana,2.2175986143189723
B,mañana,3.047672099720654
B,mañana,2.8682758919588753
B,mañana,3.3395713877190976
B,mañana,2.848977250255068
B,mañana,2.8352761068264543
B,mañana,3.365935352144148
B,mañana,3.1675290145420587
B,mañana,3.1580779785913893
B,mañana,3.234633794904263
B,mañana,2.232213938396447
B,mañana,3.378394339993491
B,mañana,3.306234397006801
B,mañana,2.4916584357117513
B,mañana,2.8779597631628993
B,mañana,2.9803463561861845
B,mañana,2.932751607799134
B,mañana,3.1669299832842674
B,mañana,3.7156833909155917
B,mañana,3.5408833638364143
B,mañana,2.3438904032842967
B,mañana,3.3110349951530242
B,mañana,3.664466659767705
B,mañana,3.193404260344601
B,mañana,3.5454902125929832
B,mañana,4.006135222850382
B,mañana,3.5118547730534906
B,mañana,3.1246542978208645
B,mañana,3.5225442370423767
B,mañana,3.0724439165484454
B,mañana,3.011951521642478
B,mañana,2.824292882143134
B,mañana,3.781706679416054
B,mañana,2.5907856670289995
B,mañana,3.7661838623390578
B,mañana,3.2499320618701857
B,mañana,2.3003469125990295
B,mañana,3.1838246464957107
B,mañana,1.949986746174188
B,mañana,3.312754008415518
B,mañana,3.4426157414944956
B,mañana,2.703822022173973
B,mañana,3.061773847977791
B,mañana,3.977078716875143
B,mañana,2.7471266478690315
B,mañana,2.4705462064717
B,mañana,3.7408317012312993
B,mañana,3.9812935952653974
B,mañana,3.0018478359239236
B,mañana,3.505731517704178
B,mañana,3.6707379577654407
B,mañana,2.628757883730808
B,mañana,2.7573470823160657
B,mañana,3.6154372565773674
B,mañana,3.8425071393542547
B,mañana,3.2814404300871773
B,mañana,2.560092823248973
B,mañana,3.9935305558497207
B,mañana,2.734514551094018
B,mañana,2.8324311094142742
B,mañana,3.1711689172448105
B,mañana,3.7770802103573873
B,mañana,3.426987988276112
B,mañana,3.2074327501809554
B,mañana,3.231644265059053
B,mañana,3.021757334321733
B,mañana,3.2790697572592533
B,mañana,1.7352199611528485
B,mañana,2.851696270465101
B,mañana,3.1206609674583907
B,mañana,2.4244929581902466
B,mañana,3.19316165890578
B,mañana,2.897764389506939
B,mañana,3.8777378491577448
B,mañana,3.7865098626074283
B,mañana,2.7670972154409186
B,mañana,2.9245811442166523
B,mañana,2.9630262171958037
B,mañana,2.7741702619201885
B,mañana,3.0975124920140633
B,mañana,2.620858965556205
B,mañana,2.434692332531237
B,mañana,3.3113556119501344
B,mañana,3.3147647921109056
B,mañana,2.5978421201700037
B,mañana,3.4476777153812996
B,mañana,2.684211135417334
B,mañana,3.1265826190189907
B,mañana,3.410172006306228
B,mañana,2.9831937176481436
B,mañana,3.227370456070567
B,mañana,2.7417851780562144
B,mañana,2.9017667082859515
B,mañana,2.8970702845598297
B,mañana,2.6267108267298807
B,mañana,2.911612918442109
B,mañana,2.2256908505681268
B,mañana,2.754423126428948
B,mañana,2.8575622533151646
B,mañana,2.87191012375231
B,mañana,2.8792512770646104
B,mañana,2.9691179000699357
B,mañana,3.239720759043032
B,mañana,3.437258537066261
B,mañana,2.6751173865758666
B,mañana,2.398399572305428
B,mañana,2.4789777938784487
B,mañana,2.7563985394025363
B,mañana,2.8240393410917455
B,mañana,2.6150019669012714
B,mañana,2.3519416678750527
B,mañana,2.771939586262906
B,mañana,3.0907133100569855
B,mañana,3.2975147329177825
B,mañana,2.7212884734458394
B,mañana,2.793501088928283
B,mañana,2.536650845576345
B,mañana,2.984280414812612
B,mañana,2.5757856829045926
B,mañana,3.2865639066206
B,mañana,2.107066754032944
B,mañana,2.8201851637737687
B,mañana,3.150553669595871
B,mañana,3.091917258161252
B,mañana,4.3465168319902485
B,mañana,3.174900012283954
B,mañana,2.4979727015789948
B,mañana,2.9522678764554633
B,mañana,2.1118768332667743
B,mañana,2.9597001253516195
B,mañana,2.5834719714996206
B,mañana,3.457695137780081
B,mañana,2.7252298627022324
B,mañana,2.9416170421023766
B,mañana,2.6822210792977983
B,mañana,3.8694256759266654
B,mañana,2.839378616941044
B,mañana,3.916278521739601
B,mañana,3.407075881059133
B,mañana,3.241033363667693
B,mañana,3.18436657365876
B,mañana,3.196898649108126
B,mañana,2.036163710327195
B,mañana,2.8605583029246215
B,mañana,3.422578985592161
B,mañana,2.9755514082629473
B,mañana,2.2974050765982126
B,mañana,2.973797774711265
B,mañana,3.8520527581277455
B,mañana,3.6234458577673596
B,mañana,2.9689979953169843
B,mañana,3.4757246385290435
B,mañana,2.816746489815974
B,mañana,2.1480642065866404
B,mañana,2.5377670059352226
B,mañana,3.781444384254099
B,mañana,2.863003459085348
B,mañana,2.878308010312491
B,mañana,2.85008090186256
B,mañana,3.9520682947865033
B,mañana,3.8129794576810316
B,mañana,4.109390116724067
B,mañana,2.9204773947999745
B,mañana,3.1478122443735477
B,mañana,2.2416787252896047
B,mañana,3.7384672130591374
B,mañana,2.4161102243660326
B,mañana,3.1083877818813144
B,mañana,2.451348736183578
B,mañana,2.7055665866306517
B,mañana,2.58136878447515
B,mañana,2.696062369662091
B,mañana,2.7304386484255105
B,mañana,2.7258656025374615
B,mañana,3.4166669558901535
B,mañana,2.44756860346874
B,mañana,3.1102707135069334
B,mañana,3.6089795761527794
B,mañana,2.743401817743302
B,mañana,2.641040554626199
B,mañana,2.8847376874098747
B,mañana,3.589862604180355
B,mañana,3.097053815476679
B,mañana,2.734392852696201
B,mañana,3.24193832559402
B,mañana,2.4488539250817882
B,mañana,3.340679755221474
B,mañana,3.204303653850884
B,mañana,2.846095764430558
B,mañana,2.5807071007763844
B,mañana,2.5566595388582716
B,mañana,3.2674086681729553
B,mañana,3.614490251244531
B,mañana,2.6813461264856024
B,mañana,3.2291933517757423
B,mañana,1.9564864906989656
B,mañana,2.7076911346714003
B,mañana,2.984470533564549
B,mañana,2.5451582915090833
B,mañana,2.531746812605202
B,mañana,2.666110221765557
B,mañana,3.1460963641631867
B,mañana,2.906335490796813
B,mañana,1.880884383337514
B,mañana,1.939649923682467
B,mañana,2.6965674110714124
B,mañana,3.228843293026776
B,mañana,1.6262475786373827
B,mañana,2.7501349119241847
B,mañana,2.7368760717412894
B,mañana,3.694168889104224
B,mañana,2.807489094143568
B,mañana,3.191494492370464
B,mañana,3.0706285700437315
B,mañana,1.9347167600963997
B,mañana,3.3841036083158684
B,mañana,3.107698252728144
B,mañana,3.254134319837295
B,mañana,4.963118853218163
B,mañana,1.9579435302507058
B,mañana,3.8623483248805544
B,mañana,2.856276240299822
B,mañana,3.1436644522015045
B,mañana,2.977243877349379
B,mañana,2.787881833300978
B,mañana,2.7150835358806207
B,mañana,3.1647543677865047
B,mañana,2.2414131516641604
B,mañana,3.3752895837608827
B,mañana,2.791902797557373
B,mañana,2.4349653304798213
B,mañana,2.774993571002093
B,mañana,3.628574608431286
B,mañana,2.7323324564918883
B,mañana,3.17922680910481
B,mañana,2.6345218621422632
B,mañana,3.3789609249618096
B,mañana,3.342753869395102
B,mañana,3.924304416648206
B,mañana,2.9122180272503924
B,mañana,3.3343274023789533
